,address_v4,address_v6,asn_v4,asn_v6,country_code,first_connected,id,is_anchor,is_public,last_connected,latitude,longitude,prefix_v4,prefix_v6,status,status_name,status_since,tags,total_uptime,type,cc
0,88.151.229.129,,5580,,SL,1550162996,34198,False,True,1550252191,7.8615,-11.1985,88.151.229.0/24,,3,Abandoned,1550252191,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",88836,Probe,SL
1,41.205.231.82,fd8c:15c7:89da:8300:1:69ff:fea9:27d9,36928,,SL,1548282766,50232,False,True,1548316835,8.4685,-13.2415,41.205.231.0/24,,3,Abandoned,1548316835,"['system-v4', 'system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable']",33388,Probe,SL
