,address_v4,address_v6,asn_v4,asn_v6,country_code,first_connected,id,is_anchor,is_public,last_connected,latitude,longitude,prefix_v4,prefix_v6,status,status_name,status_since,tags,total_uptime,type,cc
36,,,36924.0,,BJ,1474025233.0,28164,False,False,1477917317.0,6.3595,2.4305,154.72.112.0/20,,3,Abandoned,1477917317.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",3934543,Probe,BJ
37,41.85.176.27,,28683.0,,BJ,1478034297.0,28807,False,True,1514532159.0,6.5005,2.6075,41.85.160.0/19,,3,Abandoned,1514532159.0,"['cable', 'home', 'ipv4', 'ipv6', '6to4', 'adsl', 'hackerspace', 'system-v3', 'lte', 'native-ipv4', 'system-ipv4-capable', 'system-ipv4-rfc1918', '4g']",10656922,Probe,BJ
38,41.86.230.252,,37090.0,,BJ,1476798410.0,28815,False,True,1588311837.0,6.3495,2.3775,41.86.224.0/20,,3,Abandoned,1588311837.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-readonly-flash-drive']",67774452,Probe,BJ
39,197.234.221.94,,37424.0,,BJ,1477825491.0,28822,False,True,1522191606.0,6.3785,2.4685,197.234.216.0/21,,3,Abandoned,1522191606.0,"['cable', 'office', 'nat', 'ipv4', 'ipv6', '6to4', 'wireless-isp', 'system-v3', 'lte', 'native-ipv4', 'system-ipv4-capable', 'system-ipv4-rfc1918', '4g', 'system-dns-problem-suspected']",26908099,Probe,BJ
40,41.85.161.70,,28683.0,,BJ,1476786465.0,28840,False,True,1532961036.0,6.3475,2.4195,41.85.160.0/19,,3,Abandoned,1532961036.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",48440792,Probe,BJ
41,41.85.161.103,,28683.0,,BJ,1476790834.0,28841,False,True,1490088533.0,6.3475,2.4195,41.85.160.0/19,,3,Abandoned,1490088533.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",9828663,Probe,BJ
42,196.192.27.59,,28683.0,,BJ,,30164,False,True,,6.4195,2.3405,196.192.24.0/21,,3,Abandoned,1491217102.0,"['system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",1134,Probe,BJ
43,41.85.181.94,,328228.0,,BJ,1526629037.0,32381,False,True,1594485479.0,6.3675,2.3915,41.85.181.0/24,,3,Abandoned,1594485479.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",51530452,Probe,BJ
44,41.79.216.41,,37424.0,,BJ,1526475480.0,32384,False,True,1584724541.0,6.3695,2.3915,41.79.216.0/24,,3,Abandoned,1584724541.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', '4g', 'system-flash-drive-filesystem-corrupted']",1876159,Probe,BJ
45,81.91.235.197,,28683.0,,BJ,1528899814.0,33221,False,True,1603305151.0,6.3575,2.4385,81.91.235.0/24,,1,Connected,1602720629.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",62044395,Probe,BJ
46,197.234.221.94,,37424.0,,BJ,1512931958.0,33553,False,True,1522191610.0,6.3785,2.4795,197.234.216.0/21,,3,Abandoned,1522191610.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-dns-problem-suspected']",2011923,Probe,BJ
47,,,28683.0,,BJ,1579020637.0,51391,False,False,1579679620.0,6.6375,1.7215,41.85.184.0/24,,3,Abandoned,1579679620.0,"['system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",650076,Probe,BJ
48,,,,,BJ,,51421,False,True,,6.3675,2.3885,,,0,Never Connected,,['system-v4'],0,Probe,BJ
49,156.0.213.42,,37136.0,,BJ,1568985971.0,51425,False,True,1568989648.0,6.3695,2.3885,156.0.213.0/24,,3,Abandoned,1568989648.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-controller-connection', 'system-v4']",3677,Probe,BJ
50,,,,,BJ,,51461,False,True,,6.3675,2.3905,,,0,Never Connected,,['system-v4'],0,Probe,BJ
51,41.85.161.175,,28683.0,,BJ,1568975753.0,51541,False,True,1568996669.0,9.3475,2.6395,41.85.160.0/19,,3,Abandoned,1568996669.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",17099,Probe,BJ
52,41.85.161.146,,28683.0,,BJ,1568925204.0,51798,False,True,1569532129.0,6.3715,2.3915,41.85.160.0/19,,3,Abandoned,1569532129.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",582577,Probe,BJ
53,41.86.248.123,,37090.0,,BJ,1594228020.0,51810,False,True,1597057964.0,6.3675,2.3875,41.86.248.0/22,,2,Disconnected,1597057964.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",798334,Probe,BJ
54,81.91.234.18,,28683.0,,BJ,1568989101.0,51887,False,True,1569005249.0,6.3805,2.4415,81.91.234.0/24,,3,Abandoned,1569005249.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",12564,Probe,BJ
55,81.91.236.1,,28683.0,,BJ,1568115937.0,51922,False,True,1570886507.0,6.4085,2.3385,81.91.236.0/24,,3,Abandoned,1570886507.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",2686797,Probe,BJ
56,41.86.237.8,,37090.0,,BJ,1568972162.0,51949,False,True,1569015476.0,6.3515,2.3495,41.86.224.0/20,,3,Abandoned,1569015476.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",42569,Probe,BJ
57,197.234.221.247,,37424.0,,BJ,1568933174.0,51957,False,True,1572299526.0,6.3705,2.4695,197.234.221.0/24,,3,Abandoned,1572299526.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v4']",2024112,Probe,BJ
58,,,,,BJ,,53316,False,True,,6.3705,2.3875,,,0,Never Connected,,['system-v4'],0,Probe,BJ
59,197.234.221.96,fc00:0:100::2,37424.0,,BJ,1587859912.0,1000468,False,True,1603303337.0,6.3815,2.4205,197.234.221.0/24,,2,Disconnected,1603303337.0,"['system-ipv4-capable', 'system-software', 'system-ipv6-capable', 'system-ipv6-ula', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-ipv6-doesnt-work', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",4474037,Probe,BJ
60,197.234.221.179,fdc9:438e:d621:b209::1,37424.0,,BJ,1587904904.0,1000469,False,True,1603305151.0,6.3615,2.4305,197.234.221.0/24,,1,Connected,1603294596.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-software', 'system-ipv6-capable', 'system-ipv6-ula', 'system-ipv4-works', 'system-ipv6-doesnt-work', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",7263364,Probe,BJ
61,197.234.221.105,,37424.0,,BJ,1587906127.0,1000470,False,True,1603305151.0,6.4175,2.3405,197.234.221.0/24,,1,Connected,1603295785.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-software', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",10784483,Probe,BJ
62,41.138.89.234,fc00:0:500::2,37136.0,,BJ,1587913852.0,1000471,False,True,1603305151.0,6.3775,2.4205,41.138.89.0/24,,1,Connected,1603304922.0,"['system-ipv4-capable', 'system-ipv6-capable', 'system-software', 'system-ipv6-ula']",2498113,Probe,BJ
63,137.255.8.214,,28683.0,,BJ,1587973245.0,1000472,False,True,1597909034.0,6.3785,2.3605,137.255.8.0/24,,2,Disconnected,1597909034.0,"['system-ipv4-capable', 'system-ipv4-rfc1918', 'system-software']",2500033,Probe,BJ
64,137.255.8.214,,28683.0,,BJ,1597090973.0,1000826,False,True,1603302603.0,6.3805,2.3085,137.255.8.0/24,,2,Disconnected,1603302603.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-software', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",1420133,Probe,BJ
