,address_v4,address_v6,asn_v4,asn_v6,country_code,first_connected,id,is_anchor,is_public,last_connected,latitude,longitude,prefix_v4,prefix_v6,status,status_name,status_since,tags,total_uptime,type,cc
24,197.210.151.242,,29465.0,,NG,1465998602.0,28031,False,True,1481360270.0,9.0675,7.5085,197.210.151.0/24,,3,Abandoned,1481360270.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",11435725,Probe,NG
25,,,,,NG,,30082,False,True,,9.5785,8.2915,,,0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0,Probe,NG
26,41.76.249.241,2c0f:ff20:4:0:a62b:b0ff:fef1:8fda,37286.0,37286.0,NG,1478623392.0,30090,False,True,1596112960.0,9.0775,7.4615,41.76.249.0/24,2c0f:ff20::/32,2,Disconnected,1596112960.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",86362913,Probe,NG
27,197.210.152.242,,29465.0,,NG,1542033199.0,30166,False,True,1543578440.0,7.7805,4.5405,197.210.152.0/24,,3,Abandoned,1543578440.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",1190221,Probe,NG
28,154.68.196.22,,37661.0,,NG,1537459837.0,30176,False,True,1542987144.0,6.2205,7.0805,154.68.192.0/19,,3,Abandoned,1542987144.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'ipv4', 'academic']",5232664,Probe,NG
29,,,,,NG,,30178,False,True,,9.0815,8.6805,,,0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0,Probe,NG
30,196.49.28.126,2001:43f8:bb0:0:a62b:b0ff:fef1:6b38,36932.0,,NG,1568204312.0,31552,False,True,1585306867.0,6.5185,3.3795,196.49.28.0/24,,3,Abandoned,1585306867.0,"['system-no-flash-drive', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",8080120,Probe,NG
31,,,,,NG,,32272,False,True,,6.4285,3.4405,,,0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0,Probe,NG
32,154.113.68.130,2c0f:fc98:501:3:1ad6:c7ff:fe29:fd72,37282.0,37282.0,NG,1531229083.0,33267,False,True,1599285336.0,6.4305,3.4205,154.113.0.0/16,2c0f:fc98::/32,2,Disconnected,1599285336.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",68010935,Probe,NG
33,,,,,NG,,33653,False,True,,6.4285,3.4295,,,0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0,Probe,NG
34,154.68.226.14,,37661.0,,NG,1561559402.0,51730,False,True,1603305183.0,9.0775,8.6785,154.68.224.0/19,,1,Connected,1603280388.0,"['system-ipv4-stable-1d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-v4', 'system-ipv4-capable']",31135577,Probe,NG
