,address_v4,address_v6,asn_v4,asn_v6,country_code,first_connected,id,is_anchor,is_public,last_connected,latitude,longitude,prefix_v4,prefix_v6,status,status_name,status_since,tags,total_uptime,type,cc
0,154.66.220.2,,26130,,NE,1297342400,222,False,True,1475918900,13.5085,2.1085,154.66.220.0/23,,3,Abandoned,1475918900,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v1', 'nat', 'home']",54318714,Probe,NE
1,41.138.51.98,,37385,,NE,1370590010,10201,False,True,1510677455,13.4875,2.2075,41.138.48.0/20,,3,Abandoned,1510677455,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",4551295,Probe,NE
2,41.203.151.10,,37233,,NE,1370529640,10206,False,True,1444825498,13.5605,2.0075,41.203.151.0/24,,3,Abandoned,1444825498,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",6753463,Probe,NE
3,41.138.33.211,,37385,,NE,1370529580,10211,False,True,1436004521,13.5075,2.1075,41.138.32.0/21,,3,Abandoned,1436004521,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",40857810,Probe,NE
4,41.138.48.12,,37385,,NE,1380821131,12090,False,True,1450685280,13.5075,2.1115,41.138.48.0/20,,3,Abandoned,1450685280,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",46707217,Probe,NE
5,41.138.53.113,,37385,,NE,1435616126,23536,False,True,1441866845,13.5105,2.1285,41.138.48.0/20,,3,Abandoned,1441866845,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",239405,Probe,NE
6,41.138.59.5,,37385,,NE,1438626162,23537,False,True,1441811177,13.5105,2.1285,41.138.48.0/20,,3,Abandoned,1441811177,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",2141664,Probe,NE
7,,,37385,,NE,1435049567,23560,False,False,1436546091,13.5175,2.1105,41.138.48.0/20,,3,Abandoned,1436546091,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'ipv4', 'academic', 'cable']",380532,Probe,NE
8,,,37233,,NE,1507548400,31618,False,False,1511445635,13.5115,2.1275,41.203.128.0/20,,3,Abandoned,1511445635,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",3639523,Probe,NE
